slug,date,open,high,low,close,currency
EUR/USD,2015-01-22,1.161697,1.164289,1.1414,1.161535,USD
EUR/JPY,2015-01-22,136.854004,137.281998,134.522995,136.850998,JPY
EUR/GBP,2015-01-22,0.7669,0.7669,0.75675,0.76675,GBP
EUR/JPY,2015-01-23,134.699997,134.830002,130.977997,134.705002,JPY
EUR/USD,2015-01-23,1.134649,1.137398,1.11218,1.134675,USD
EUR/GBP,2015-01-23,0.75605,0.75801,0.74299,0.7558,GBP
EUR/GBP,2015-01-26,0.74265,0.75041,0.74265,0.74227,GBP
EUR/USD,2015-01-26,1.114082,1.128399,1.114082,1.112545,USD
EUR/JPY,2015-01-26,130.729996,133.529007,130.729996,130.630997,JPY
EUR/GBP,2015-01-27,0.7456,0.7511,0.74348,0.74556,GBP
EUR/JPY,2015-01-27,133.320007,134.029999,132.5,133.330002,JPY
EUR/USD,2015-01-27,1.1251,1.142,1.1226,1.124771,USD
EUR/USD,2015-01-28,1.136699,1.1382,1.13078,1.136738,USD
EUR/JPY,2015-01-28,133.910995,134.320999,133.231003,133.871994,JPY
EUR/GBP,2015-01-28,0.7482,0.74942,0.745,0.7484,GBP
EUR/GBP,2015-01-29,0.7451,0.75242,0.74409,0.74519,GBP
EUR/USD,2015-01-29,1.128477,1.1368,1.126405,1.128146,USD
EUR/JPY,2015-01-29,132.701996,134.041,132.559998,132.692993,JPY
EUR/JPY,2015-01-30,134.059998,134.059998,132.557007,134.039993,JPY
EUR/USD,2015-01-30,1.133735,1.1364,1.128599,1.133556,USD
EUR/GBP,2015-01-30,0.75182,0.7535,0.74999,0.7516,GBP
EUR/GBP,2015-02-02,0.7494,0.75561,0.749,0.7495,GBP
EUR/USD,2015-02-02,1.130467,1.136,1.129293,1.130902,USD
EUR/JPY,2015-02-02,132.462006,133.582001,132.462006,132.503998,JPY
EUR/JPY,2015-02-03,133.313004,134.690002,132.401001,133.335007,JPY
EUR/USD,2015-02-03,1.133697,1.145001,1.13179,1.134173,USD
EUR/GBP,2015-02-03,0.7543,0.75805,0.7524,0.75461,GBP
EUR/GBP,2015-02-04,0.7565,0.75739,0.74857,0.7566,GBP
EUR/JPY,2015-02-04,134.807007,135.332993,133.889999,134.778,JPY
EUR/USD,2015-02-04,1.145685,1.148419,1.14042,1.145738,USD
EUR/GBP,2015-02-05,0.74551,0.7509,0.7455,0.7456,GBP
EUR/USD,2015-02-05,1.131721,1.146,1.131695,1.131875,USD
EUR/JPY,2015-02-05,132.733994,134.483002,132.690994,132.740005,JPY
EUR/JPY,2015-02-06,134.792007,135.158997,134.082001,134.820999,JPY
EUR/GBP,2015-02-06,0.7486,0.7486,0.7421,0.7485,GBP
EUR/USD,2015-02-06,1.147092,1.1476,1.132003,1.147197,USD
EUR/JPY,2015-02-09,134.559998,134.981003,133.686005,134.598999,JPY
EUR/USD,2015-02-09,1.131478,1.136,1.127169,1.131439,USD
EUR/GBP,2015-02-09,0.74236,0.74586,0.74128,0.7425,GBP
EUR/JPY,2015-02-10,134.315994,135.270996,134.042007,134.296997,JPY
EUR/GBP,2015-02-10,0.7443,0.7445,0.74085,0.74426,GBP
EUR/USD,2015-02-10,1.132605,1.135,1.12756,1.132695,USD
EUR/USD,2015-02-11,1.131952,1.133196,1.128861,1.132195,USD
EUR/JPY,2015-02-11,135.070007,136.078003,135.016998,135.106995,JPY
EUR/GBP,2015-02-11,0.74176,0.74269,0.73864,0.74172,GBP
EUR/USD,2015-02-12,1.130825,1.139819,1.130621,1.131196,USD
EUR/GBP,2015-02-12,0.7419,0.74533,0.73719,0.74196,GBP
EUR/JPY,2015-02-12,135.910004,136.326996,134.854996,135.919998,JPY
EUR/GBP,2015-02-13,0.74092,0.74327,0.73962,0.74087,GBP
EUR/USD,2015-02-13,1.140485,1.145001,1.1382,1.140394,USD
EUR/JPY,2015-02-13,135.550003,136.0,135.279999,135.606003,JPY
EUR/USD,2015-02-16,1.139705,1.1435,1.139705,1.140004,USD
EUR/JPY,2015-02-16,135.190002,135.535004,135.050995,135.139999,JPY
EUR/GBP,2015-02-16,0.7399,0.74262,0.7391,0.73978,GBP
EUR/USD,2015-02-17,1.133363,1.14423,1.132516,1.133401,USD
EUR/JPY,2015-02-17,134.261002,135.899002,133.962006,134.285004,JPY
EUR/GBP,2015-02-17,0.738,0.74426,0.73749,0.738,GBP
EUR/JPY,2015-02-18,135.906998,136.054001,135.328003,135.953003,JPY
EUR/USD,2015-02-18,1.140498,1.1415,1.13478,1.140472,USD
EUR/GBP,2015-02-18,0.7427,0.74312,0.73539,0.7426,GBP
EUR/JPY,2015-02-19,135.328995,135.878998,134.960007,135.287003,JPY
EUR/USD,2015-02-19,1.140082,1.145001,1.13562,1.140004,USD
EUR/GBP,2015-02-19,0.73854,0.74075,0.736,0.7384,GBP
EUR/GBP,2015-02-20,0.73701,0.7394,0.734,0.737,GBP
EUR/USD,2015-02-20,1.136674,1.137599,1.12821,1.136674,USD
EUR/JPY,2015-02-20,135.229004,135.317993,133.559998,135.248993,JPY
EUR/JPY,2015-02-23,135.477997,135.604004,134.449997,135.509003,JPY
EUR/USD,2015-02-23,1.137941,1.139302,1.12966,1.138148,USD
EUR/GBP,2015-02-23,0.73952,0.74046,0.73413,0.7395,GBP
EUR/GBP,2015-02-24,0.7334,0.73474,0.73149,0.7334,GBP
EUR/JPY,2015-02-24,134.738998,135.475006,134.723007,134.748993,JPY
EUR/USD,2015-02-24,1.133414,1.13474,1.12907,1.133299,USD
EUR/JPY,2015-02-25,134.764008,135.201996,134.569,134.809998,JPY
EUR/USD,2015-02-25,1.13407,1.1388,1.13378,1.133903,USD
EUR/GBP,2015-02-25,0.7336,0.73429,0.7315,0.73355,GBP
EUR/JPY,2015-02-26,135.020004,135.352997,133.570007,135.028,JPY
EUR/USD,2015-02-26,1.136273,1.13788,1.12027,1.136364,USD
EUR/GBP,2015-02-26,0.7317,0.7323,0.72699,0.7319,GBP
EUR/USD,2015-02-27,1.12036,1.125,1.117681,1.120536,USD
EUR/JPY,2015-02-27,133.759003,134.167007,133.449997,133.729996,JPY
EUR/GBP,2015-02-27,0.7267,0.72958,0.72544,0.72671,GBP
EUR/JPY,2015-03-02,133.809998,134.572998,133.772995,133.727005,JPY
EUR/GBP,2015-03-02,0.7246,0.73013,0.7242,0.7243,GBP
EUR/USD,2015-03-02,1.117094,1.12404,1.116395,1.116196,USD
EUR/USD,2015-03-03,1.117668,1.121401,1.1156,1.117905,USD
EUR/JPY,2015-03-03,134.337997,134.369995,133.660004,134.339996,JPY
EUR/GBP,2015-03-03,0.7278,0.7286,0.72587,0.7276,GBP
EUR/JPY,2015-03-04,133.740997,133.779999,132.406998,133.770996,JPY
EUR/GBP,2015-03-04,0.7276,0.728,0.72356,0.72757,GBP
EUR/USD,2015-03-04,1.118406,1.118806,1.10628,1.118218,USD
EUR/JPY,2015-03-05,132.554001,133.585999,132.117996,132.550003,JPY
EUR/GBP,2015-03-05,0.72585,0.72835,0.72256,0.7259,GBP
EUR/USD,2015-03-05,1.107996,1.11089,1.10105,1.108205,USD
EUR/JPY,2015-03-06,132.460007,132.5,131.229004,132.419998,JPY
EUR/USD,2015-03-06,1.1034,1.1034,1.085222,1.103205,USD
EUR/GBP,2015-03-06,0.7234,0.7238,0.71813,0.72342,GBP
EUR/USD,2015-03-09,1.084563,1.091,1.083776,1.084599,USD
EUR/JPY,2015-03-09,130.897995,131.692993,130.856003,130.931,JPY
EUR/GBP,2015-03-09,0.7202,0.72182,0.71819,0.72003,GBP
EUR/JPY,2015-03-10,131.552002,131.854004,129.759995,131.522003,JPY
EUR/USD,2015-03-10,1.083576,1.083705,1.07059,1.083341,USD
EUR/GBP,2015-03-10,0.7171,0.71762,0.70962,0.7172,GBP
EUR/USD,2015-03-11,1.070939,1.071455,1.05614,1.07087,USD
EUR/JPY,2015-03-11,129.626007,129.938004,128.225006,129.600998,JPY
EUR/GBP,2015-03-11,0.71014,0.7105,0.7014,0.71,GBP
EUR/JPY,2015-03-12,128.089005,128.987,127.667999,128.061005,JPY
EUR/GBP,2015-03-12,0.7062,0.71275,0.7034,0.706,GBP
EUR/USD,2015-03-12,1.054941,1.06815,1.050155,1.054875,USD
EUR/GBP,2015-03-13,0.7133,0.71692,0.71139,0.71333,GBP
EUR/JPY,2015-03-13,128.869003,128.990005,127.167,128.889999,JPY
EUR/USD,2015-03-13,1.062598,1.063,1.04863,1.062631,USD
EUR/USD,2015-03-16,1.048449,1.0614,1.048449,1.048163,USD
EUR/GBP,2015-03-16,0.71059,0.71621,0.71059,0.7103,GBP
EUR/JPY,2015-03-16,127.223,128.600006,127.208,127.18,JPY
EUR/GBP,2015-03-17,0.71307,0.72145,0.71186,0.7131,GBP
EUR/USD,2015-03-17,1.057284,1.0649,1.055298,1.057295,USD
EUR/JPY,2015-03-17,128.289993,129.128006,128.080002,128.309998,JPY
EUR/JPY,2015-03-18,128.503006,128.815002,128.259995,128.546005,JPY
EUR/USD,2015-03-18,1.059591,1.0646,1.05805,1.059805,USD
EUR/GBP,2015-03-18,0.71824,0.7253,0.71695,0.71828,GBP
EUR/USD,2015-03-19,1.084399,1.091405,1.062141,1.084999,USD
EUR/JPY,2015-03-19,130.197998,130.727997,128.386993,130.257004,JPY
EUR/GBP,2015-03-19,0.72484,0.7273,0.7154,0.7251,GBP
EUR/USD,2015-03-20,1.06727,1.08149,1.06572,1.066894,USD
EUR/JPY,2015-03-20,128.854004,130.473007,128.710007,128.820999,JPY
EUR/GBP,2015-03-20,0.7228,0.72645,0.7224,0.72276,GBP
EUR/USD,2015-03-23,1.082603,1.09437,1.07695,1.082661,USD
EUR/GBP,2015-03-23,0.72433,0.73303,0.72277,0.72422,GBP
EUR/JPY,2015-03-23,129.876999,130.927002,129.302994,129.889008,JPY
EUR/GBP,2015-03-24,0.73191,0.73708,0.7303,0.73212,GBP
EUR/JPY,2015-03-24,131.044006,131.5,130.350998,131.082993,JPY
EUR/USD,2015-03-24,1.094799,1.103,1.089331,1.094499,USD
EUR/USD,2015-03-25,1.09106,1.101297,1.091,1.090203,USD
EUR/JPY,2015-03-25,130.621002,131.380005,130.600998,130.613998,JPY
EUR/GBP,2015-03-25,0.7351,0.73835,0.73433,0.73502,GBP
EUR/GBP,2015-03-26,0.7369,0.73832,0.7353,0.7368,GBP
EUR/USD,2015-03-26,1.096648,1.10452,1.09126,1.096047,USD
EUR/JPY,2015-03-26,131.039993,131.044006,129.919998,131.009003,JPY
EUR/USD,2015-03-27,1.088554,1.089538,1.08053,1.088637,USD
EUR/GBP,2015-03-27,0.7327,0.73319,0.72669,0.7326,GBP
EUR/JPY,2015-03-27,129.75,129.852005,129.029999,129.727005,JPY
EUR/USD,2015-03-30,1.088198,1.088495,1.08111,1.088495,USD
EUR/JPY,2015-03-30,129.761002,130.162994,129.330002,129.787003,JPY
EUR/GBP,2015-03-30,0.731,0.7336,0.72899,0.73117,GBP
EUR/USD,2015-03-31,1.082907,1.084352,1.071765,1.083025,USD
EUR/JPY,2015-03-31,129.957993,130.233002,128.684006,129.957993,JPY
EUR/GBP,2015-03-31,0.73124,0.7321,0.72275,0.7312,GBP
EUR/GBP,2015-04-01,0.7241,0.7296,0.7233,0.724,GBP
EUR/JPY,2015-04-01,128.839005,129.397003,128.432999,128.863007,JPY
EUR/USD,2015-04-01,1.074102,1.08003,1.07213,1.073814,USD
EUR/USD,2015-04-02,1.076983,1.08969,1.075269,1.076994,USD
EUR/GBP,2015-04-02,0.72593,0.73431,0.72528,0.72591,GBP
EUR/JPY,2015-04-02,128.761993,130.371994,128.610001,128.776001,JPY
EUR/USD,2015-04-03,1.087098,1.102196,1.08659,1.087075,USD
EUR/GBP,2015-04-03,0.73299,0.73781,0.7325,0.733,GBP
EUR/JPY,2015-04-03,130.097,130.955002,130.016006,130.110001,JPY
EUR/JPY,2015-04-06,130.701004,131.276993,130.498993,130.701004,JPY
EUR/USD,2015-04-06,1.100146,1.103594,1.096852,1.100134,USD
EUR/GBP,2015-04-06,0.7368,0.73716,0.7347,0.7367,GBP
EUR/USD,2015-04-07,1.093482,1.095554,1.08377,1.093482,USD
EUR/GBP,2015-04-07,0.7343,0.73498,0.72834,0.7342,GBP
EUR/JPY,2015-04-07,130.641006,131.009995,130.089996,130.626007,JPY
EUR/GBP,2015-04-08,0.73,0.7314,0.72286,0.73009,GBP
EUR/USD,2015-04-08,1.082497,1.089,1.07895,1.082415,USD
EUR/JPY,2015-04-08,130.156006,130.320007,129.442993,130.171005,JPY
EUR/USD,2015-04-09,1.078435,1.079005,1.067,1.078528,USD
EUR/GBP,2015-04-09,0.7249,0.7275,0.7234,0.7249,GBP
EUR/JPY,2015-04-09,129.509003,129.755997,128.389008,129.511002,JPY
EUR/GBP,2015-04-10,0.72483,0.72587,0.72245,0.7248,GBP
EUR/USD,2015-04-10,1.066724,1.06835,1.05715,1.066906,USD
EUR/JPY,2015-04-10,128.593994,128.759995,127.278,128.576996,JPY
EUR/USD,2015-04-13,1.060828,1.062,1.05216,1.060985,USD
EUR/GBP,2015-04-13,0.72459,0.72686,0.72038,0.7244,GBP
EUR/JPY,2015-04-13,127.490997,127.802002,126.598,127.517998,JPY
EUR/USD,2015-04-14,1.057496,1.07069,1.05325,1.057295,USD
EUR/JPY,2015-04-14,126.919998,127.581001,126.086998,126.919998,JPY
EUR/GBP,2015-04-14,0.7206,0.72342,0.71819,0.7207,GBP
EUR/JPY,2015-04-15,127.170998,127.440002,126.301003,127.170998,JPY
EUR/USD,2015-04-15,1.064793,1.06687,1.05746,1.064713,USD
EUR/GBP,2015-04-15,0.72058,0.72156,0.71662,0.7207,GBP
EUR/GBP,2015-04-16,0.7198,0.7229,0.7164,0.71995,GBP
EUR/USD,2015-04-16,1.067714,1.07624,1.0628,1.06768,USD
EUR/JPY,2015-04-16,127.182999,128.078003,126.793999,127.202003,JPY
EUR/USD,2015-04-17,1.075998,1.08469,1.07351,1.075558,USD
EUR/JPY,2015-04-17,128.070999,128.690002,127.792999,128.074005,JPY
EUR/GBP,2015-04-17,0.7206,0.72183,0.717,0.72094,GBP
EUR/JPY,2015-04-20,128.408005,128.654999,127.606003,128.419998,JPY
EUR/GBP,2015-04-20,0.72211,0.7224,0.7185,0.72212,GBP
EUR/USD,2015-04-20,1.081023,1.081865,1.07162,1.081023,USD
EUR/GBP,2015-04-21,0.72083,0.72101,0.71699,0.72078,GBP
EUR/JPY,2015-04-21,128.138,128.666,127.470001,128.115005,JPY
EUR/USD,2015-04-21,1.074818,1.0765,1.066159,1.074749,USD
EUR/GBP,2015-04-22,0.719,0.72057,0.71228,0.7192,GBP
EUR/USD,2015-04-22,1.073825,1.08,1.07101,1.074172,USD
EUR/JPY,2015-04-22,128.457993,128.932999,128.201004,128.498993,JPY
EUR/GBP,2015-04-23,0.7131,0.7185,0.7117,0.7131,GBP
EUR/JPY,2015-04-23,128.625,129.475998,127.887001,128.632996,JPY
EUR/USD,2015-04-23,1.072501,1.08182,1.06713,1.072582,USD
EUR/JPY,2015-04-24,129.307007,130.104004,128.839005,129.309998,JPY
EUR/USD,2015-04-24,1.081514,1.0898,1.078772,1.081502,USD
EUR/GBP,2015-04-24,0.71844,0.7211,0.7147,0.71853,GBP
EUR/GBP,2015-04-27,0.716,0.71704,0.71468,0.71608,GBP
EUR/JPY,2015-04-27,129.229996,129.860992,129.005005,129.223999,JPY
EUR/USD,2015-04-27,1.086744,1.09049,1.082391,1.086897,USD
EUR/GBP,2015-04-28,0.7144,0.71716,0.7133,0.71437,GBP
EUR/JPY,2015-04-28,129.578003,130.604996,129.356003,129.559998,JPY
EUR/USD,2015-04-28,1.087701,1.0989,1.08618,1.087796,USD
EUR/GBP,2015-04-29,0.71555,0.72211,0.7137,0.7152,GBP
EUR/USD,2015-04-29,1.097213,1.117599,1.09606,1.096912,USD
EUR/JPY,2015-04-29,130.369995,132.834,130.259003,130.309006,JPY
EUR/JPY,2015-04-30,132.210999,134.220993,131.313995,132.199997,JPY
EUR/USD,2015-04-30,1.111321,1.124759,1.1073,1.111432,USD
EUR/GBP,2015-04-30,0.7203,0.72943,0.7188,0.7204,GBP
EUR/USD,2015-05-01,1.121504,1.12897,1.1186,1.121466,USD
EUR/JPY,2015-05-01,133.957001,135.220001,133.957001,133.957993,JPY
EUR/GBP,2015-05-01,0.73024,0.74168,0.73,0.7302,GBP
EUR/USD,2015-05-04,1.119094,1.122311,1.1124,1.118593,USD
EUR/JPY,2015-05-04,134.403,134.667999,133.710007,134.376999,JPY
EUR/GBP,2015-05-04,0.7383,0.7396,0.7351,0.7384,GBP
EUR/JPY,2015-05-05,133.901001,134.460007,133.126007,133.889999,JPY
EUR/GBP,2015-05-05,0.7372,0.73725,0.7314,0.7372,GBP
EUR/USD,2015-05-05,1.115001,1.121,1.1069,1.114914,USD
EUR/USD,2015-05-06,1.118443,1.13653,1.117805,1.118631,USD
EUR/JPY,2015-05-06,134.112,135.647003,134.072998,134.130005,JPY
EUR/GBP,2015-05-06,0.73711,0.74458,0.7366,0.73705,GBP
EUR/GBP,2015-05-07,0.74397,0.74811,0.74028,0.744,GBP
EUR/USD,2015-05-07,1.133928,1.13906,1.12382,1.134147,USD
EUR/JPY,2015-05-07,135.375,135.949997,134.222,135.410004,JPY
EUR/GBP,2015-05-08,0.7302,0.7312,0.72268,0.73,GBP
EUR/USD,2015-05-08,1.124505,1.1289,1.118519,1.124695,USD
EUR/JPY,2015-05-08,134.608002,135.199997,134.121002,134.610001,JPY
EUR/USD,2015-05-11,1.119695,1.120298,1.113461,1.119407,USD
EUR/JPY,2015-05-11,134.117996,134.190002,133.490997,134.089996,JPY
EUR/GBP,2015-05-11,0.72505,0.7255,0.7143,0.7252,GBP
EUR/USD,2015-05-12,1.114604,1.12779,1.113598,1.114442,USD
EUR/GBP,2015-05-12,0.7154,0.72242,0.7151,0.7152,GBP
EUR/JPY,2015-05-12,133.858994,135.268997,133.766006,133.876999,JPY
EUR/USD,2015-05-13,1.121894,1.138281,1.12055,1.122146,USD
EUR/JPY,2015-05-13,134.425995,135.479996,134.235001,134.460007,JPY
EUR/GBP,2015-05-13,0.7157,0.7227,0.71251,0.71608,GBP
EUR/GBP,2015-05-14,0.721,0.7243,0.72048,0.7211,GBP
EUR/USD,2015-05-14,1.134803,1.144379,1.134224,1.135048,USD
EUR/JPY,2015-05-14,135.259003,136.404007,135.218002,135.240005,JPY
EUR/USD,2015-05-15,1.140394,1.1451,1.13247,1.140498,USD
EUR/GBP,2015-05-15,0.72287,0.72479,0.7206,0.7229,GBP
EUR/JPY,2015-05-15,135.899994,136.557007,135.722,135.901001,JPY
EUR/USD,2015-05-18,1.1444,1.1447,1.133879,1.144505,USD
EUR/GBP,2015-05-18,0.727,0.7283,0.7235,0.72689,GBP
EUR/JPY,2015-05-18,136.574005,136.927994,135.809998,136.563004,JPY
EUR/JPY,2015-05-19,135.787003,135.819,133.940002,135.787994,JPY
EUR/USD,2015-05-19,1.132541,1.132618,1.1121,1.132618,USD
EUR/GBP,2015-05-19,0.7229,0.72317,0.71522,0.7229,GBP
EUR/JPY,2015-05-20,134.455994,134.75,133.938995,134.468002,JPY
EUR/USD,2015-05-20,1.114678,1.115076,1.106574,1.114666,USD
EUR/GBP,2015-05-20,0.7183,0.71853,0.7127,0.71831,GBP
EUR/JPY,2015-05-21,134.557999,135.315994,134.259995,134.544998,JPY
EUR/GBP,2015-05-21,0.7143,0.71653,0.709,0.71416,GBP
EUR/USD,2015-05-21,1.110309,1.118001,1.108586,1.110075,USD
EUR/JPY,2015-05-22,134.459,135.307007,133.720993,134.479996,JPY
EUR/USD,2015-05-22,1.111099,1.121,1.1007,1.111185,USD
EUR/GBP,2015-05-22,0.70941,0.71622,0.7093,0.7093,GBP
EUR/GBP,2015-05-25,0.71023,0.7104,0.70735,0.71029,GBP
EUR/USD,2015-05-25,1.099215,1.101,1.096071,1.0993,USD
EUR/JPY,2015-05-25,133.600006,133.802994,133.229996,133.610992,JPY
EUR/JPY,2015-05-26,133.419998,134.453995,133.098999,133.389999,JPY
EUR/GBP,2015-05-26,0.70908,0.70977,0.70651,0.709,GBP
EUR/USD,2015-05-26,1.097129,1.097129,1.08752,1.097117,USD
EUR/GBP,2015-05-27,0.707,0.71118,0.70559,0.70699,GBP
EUR/USD,2015-05-27,1.088755,1.093,1.0822,1.088886,USD
EUR/JPY,2015-05-27,133.906998,134.888,133.796997,133.869003,JPY
EUR/USD,2015-05-28,1.0898,1.095,1.08688,1.090001,USD
EUR/GBP,2015-05-28,0.7099,0.715,0.7097,0.7099,GBP
EUR/JPY,2015-05-28,134.809998,135.837006,134.738998,134.848007,JPY
EUR/USD,2015-05-29,1.095794,1.10035,1.092911,1.096035,USD
EUR/GBP,2015-05-29,0.71549,0.72,0.71396,0.7154,GBP
EUR/JPY,2015-05-29,135.690002,136.320999,135.417999,135.709,JPY
EUR/USD,2015-06-01,1.095902,1.098,1.08889,1.095794,USD
EUR/GBP,2015-06-01,0.7167,0.7193,0.7144,0.71671,GBP
EUR/JPY,2015-06-01,136.121002,136.136993,135.158005,136.072006,JPY
EUR/JPY,2015-06-02,136.391006,138.613007,136.100006,136.330002,JPY
EUR/USD,2015-06-02,1.092275,1.11663,1.091941,1.092299,USD
EUR/GBP,2015-06-02,0.7187,0.72957,0.71793,0.71856,GBP
EUR/GBP,2015-06-03,0.7269,0.7356,0.72499,0.7267,GBP
EUR/JPY,2015-06-03,138.304001,140.039993,138.080002,138.278,JPY
EUR/USD,2015-06-03,1.114827,1.128329,1.108679,1.115001,USD
EUR/JPY,2015-06-04,139.962997,141.029999,139.565994,139.923996,JPY
EUR/USD,2015-06-04,1.126228,1.137605,1.12326,1.125784,USD
EUR/GBP,2015-06-04,0.73462,0.73824,0.732,0.73437,GBP
EUR/USD,2015-06-05,1.121604,1.12802,1.10518,1.120787,USD
EUR/JPY,2015-06-05,139.395004,140.673996,139.042999,139.401993,JPY
EUR/GBP,2015-06-05,0.72959,0.7359,0.72699,0.7295,GBP
EUR/USD,2015-06-08,1.110543,1.12428,1.108807,1.110815,USD
EUR/GBP,2015-06-08,0.7275,0.7356,0.7265,0.7275,GBP
EUR/JPY,2015-06-08,139.472,140.528,139.046005,139.518997,JPY
EUR/GBP,2015-06-09,0.73518,0.73876,0.7332,0.7352,GBP
EUR/JPY,2015-06-09,140.524994,140.977997,139.391006,140.509003,JPY
EUR/USD,2015-06-09,1.128197,1.133969,1.12167,1.128095,USD
EUR/JPY,2015-06-10,140.470001,140.651993,138.438995,140.438004,JPY
EUR/USD,2015-06-10,1.129331,1.1382,1.12666,1.129905,USD
EUR/GBP,2015-06-10,0.7338,0.73623,0.72674,0.73385,GBP
EUR/GBP,2015-06-11,0.7295,0.7314,0.72399,0.7296,GBP
EUR/JPY,2015-06-11,139.009995,139.492004,138.559998,138.960007,JPY
EUR/USD,2015-06-11,1.131299,1.132054,1.11888,1.131196,USD
EUR/USD,2015-06-12,1.124505,1.12933,1.11525,1.124063,USD
EUR/JPY,2015-06-12,138.983002,139.179001,138.007996,138.934006,JPY
EUR/GBP,2015-06-12,0.7247,0.72571,0.71974,0.7247,GBP
EUR/JPY,2015-06-15,138.369995,139.070007,138.179001,138.309006,JPY
EUR/USD,2015-06-15,1.121793,1.125811,1.11915,1.121994,USD
EUR/GBP,2015-06-15,0.7209,0.7246,0.72049,0.7209,GBP
EUR/JPY,2015-06-16,139.160004,139.983002,138.309998,139.147995,JPY
EUR/GBP,2015-06-16,0.7228,0.72496,0.7175,0.7229,GBP
EUR/USD,2015-06-16,1.127701,1.13301,1.12116,1.127701,USD
EUR/USD,2015-06-17,1.12424,1.12911,1.122949,1.124202,USD
EUR/JPY,2015-06-17,138.768005,139.841003,138.723007,138.740005,JPY
EUR/GBP,2015-06-17,0.71877,0.7211,0.71465,0.7186,GBP
EUR/JPY,2015-06-18,140.389999,140.389999,139.470001,140.432999,JPY
EUR/GBP,2015-06-18,0.71698,0.71831,0.71539,0.7173,GBP
EUR/USD,2015-06-18,1.136415,1.14284,1.134101,1.136997,USD
EUR/GBP,2015-06-19,0.716,0.7162,0.7124,0.7161,GBP
EUR/JPY,2015-06-19,139.889008,139.949005,138.938995,139.856995,JPY
EUR/USD,2015-06-19,1.137294,1.138797,1.129599,1.137074,USD
EUR/JPY,2015-06-22,139.479996,140.578003,139.279999,139.509003,JPY
EUR/USD,2015-06-22,1.136235,1.141,1.131601,1.137294,USD
EUR/GBP,2015-06-22,0.7156,0.72079,0.71354,0.71582,GBP
EUR/JPY,2015-06-23,139.998993,139.998993,138.274002,139.983994,JPY
EUR/USD,2015-06-23,1.134623,1.134623,1.113771,1.134906,USD
EUR/GBP,2015-06-23,0.71676,0.71735,0.70814,0.7167,GBP
EUR/JPY,2015-06-24,138.410004,139.160004,138.289993,138.391998,JPY
EUR/USD,2015-06-24,1.117706,1.124,1.116283,1.117219,USD
EUR/GBP,2015-06-24,0.7098,0.713,0.7084,0.7099,GBP
EUR/USD,2015-06-25,1.120712,1.12241,1.11567,1.120699,USD
EUR/GBP,2015-06-25,0.71348,0.71473,0.7101,0.71327,GBP
EUR/JPY,2015-06-25,138.794998,138.830994,137.692993,138.770996,JPY
EUR/JPY,2015-06-26,138.460999,138.649994,137.804001,138.460007,JPY
EUR/USD,2015-06-26,1.120385,1.122,1.11363,1.120298,USD
EUR/GBP,2015-06-26,0.7114,0.7126,0.7077,0.7114,GBP
EUR/GBP,2015-06-29,0.69951,0.70958,0.69927,0.6992,GBP
EUR/JPY,2015-06-29,134.445999,137.169998,134.445999,134.556,JPY
EUR/USD,2015-06-29,1.098298,1.119741,1.098298,1.097502,USD
EUR/GBP,2015-06-30,0.71298,0.71298,0.70798,0.7132,GBP
EUR/JPY,2015-06-30,137.619003,137.619003,135.912994,137.576996,JPY
EUR/USD,2015-06-30,1.121604,1.12388,1.1123,1.122297,USD
EUR/GBP,2015-07-01,0.7097,0.71265,0.70631,0.7097,GBP
EUR/JPY,2015-07-01,136.272995,137.339996,136.065994,136.259003,JPY
EUR/USD,2015-07-01,1.113499,1.116759,1.10612,1.113499,USD
EUR/GBP,2015-07-02,0.70727,0.71183,0.7071,0.70726,GBP
EUR/USD,2015-07-02,1.103704,1.11216,1.103704,1.103363,USD
EUR/JPY,2015-07-02,136.102005,136.873001,136.102005,136.108994,JPY
EUR/JPY,2015-07-03,136.389008,136.835999,136.061005,136.406998,JPY
EUR/USD,2015-07-03,1.108598,1.111999,1.10827,1.108697,USD
EUR/GBP,2015-07-03,0.7101,0.71312,0.7096,0.71,GBP
EUR/USD,2015-07-06,1.099795,1.109141,1.099795,1.099505,USD
EUR/GBP,2015-07-06,0.70704,0.71197,0.7069,0.7069,GBP
EUR/JPY,2015-07-06,134.600998,135.970001,134.600998,134.567993,JPY
EUR/USD,2015-07-07,1.104802,1.105265,1.09168,1.104899,USD
EUR/GBP,2015-07-07,0.708,0.71052,0.7065,0.70811,GBP
EUR/JPY,2015-07-07,135.479996,135.660004,133.511993,135.460007,JPY
EUR/USD,2015-07-08,1.100994,1.10901,1.097502,1.100994,USD
EUR/JPY,2015-07-08,134.862,134.862,133.399994,134.839996,JPY
EUR/GBP,2015-07-08,0.71188,0.7222,0.71115,0.7118,GBP
EUR/GBP,2015-07-09,0.7204,0.7217,0.71632,0.7201,GBP
EUR/USD,2015-07-09,1.107236,1.11162,1.10229,1.107101,USD
EUR/JPY,2015-07-09,133.839996,135.0,133.460007,133.772995,JPY
EUR/GBP,2015-07-10,0.71942,0.7223,0.71864,0.7195,GBP
EUR/USD,2015-07-10,1.106305,1.122,1.10562,1.106305,USD
EUR/JPY,2015-07-10,134.582001,137.25,134.369995,134.595993,JPY
EUR/JPY,2015-07-13,136.328995,137.761993,135.891998,136.311005,JPY
